,rating,comment,date
13641,10,"항상 먹는 신라면
역시 이맛이죠!! 신라면은 3번들씩 쟁여줘야 든든해요",2024-09-11
13642,10,자주 구매하고 있어요!,2024-09-11
13643,10,빠른배송감사합니다.,2024-09-10
13644,10,좋은상품 잘 먹을께요,2024-09-10
13645,10,라면은 신라면!!!,2024-09-10
13646,10,늘 구매합니다. 재구매 예정이예요~,2024-09-10
13647,10,얼큰하고 좋아요 맛잇어요,2024-09-10
13648,10,"라면의 고전.
신라면 맛있어요",2024-09-10
13649,10,농심 신라면 맛있어요,2024-09-10
13650,10,10%할인가격이라 맘에 들어요,2024-09-30
13651,10,배송도 빠르고 품질도 좋아요,2024-09-30
13652,10,배송도 빠르고 품질도 좋아요,2024-09-30
13653,10,좋아요..^^ 좋아요.^^ 좋아용..^^,2024-09-30
13654,10,토마토라면 해먹으려고 토마토주스와 신라면 샀어요. 해먹으니 맛나요~,2024-09-30
13655,10,좋아요 좋아요 좋아요 좋아요,2024-09-30
13656,10,칼칼한 신라면이 최고죠,2024-09-30
13657,10,저렴하게 잘 구입했어요,2024-09-30
13658,10,가격도 착하고 배송은 더 착해요 ,2025-01-14
13659,8,좋아요 좋아요 좋아요,2025-01-14
13660,10,신라면 최애라면 재구매,2024-09-30
13661,10,잘받았습니다 감사합니다 잘받았습니다 감사합니다 잘받았습니다 감사합니다,2024-09-30
13662,10,가끔 생가날때 사먹어요,2024-09-30
13663,10,잘 받았습니다. 감사합니다.,2024-09-30
13664,10,집앞까지 배송 해 주시니 매우 감사합니다,2024-09-30
13665,10,늘사는제품 좋아요 굿굿,2024-09-30
13666,10,항상 시키고 있어요 좋아요,2024-09-30
13667,10,항상 시키고 있어요 좋아요,2024-09-30
13668,10,신라면 맛있어요.ㅎ,2024-09-29
13669,10,배송 빠르고 좋습니다,2024-09-29
13670,8,신라면 좋아요 ~~~,2025-01-21
13671,8,자주 구입하는 품목입니다.,2025-01-21
13672,8,맛있어요 자주구매합니다,2025-01-19
13673,8,늘먹는 라면이라 이것만 먹어요~,2025-01-19
13674,8,집 상비양식입니다. 없으면 불안합니다.,2025-01-19
13675,8,배송 잘 받았습니다.,2025-01-19
13676,8,항상 먹는 신라면 좋아요,2025-01-18
13677,8,감사합니다. 추운 날 배송해주셔서 고맙습니다,2025-01-17
13678,8,항상 먹는 신라면 예전보다 맛이 못 한 거 같아요,2025-01-16
13679,8,국물이 얼큰합니다.,2025-01-15
13680,10,신라면 남편이 좋아하는 라면 입니다~^^,2021-07-19
13681,10,신라면은 항상 구매하게되눈 라면!! 빠지? 섭해요,2021-07-18
13682,10,신라면이 젤 맛있지요,2021-07-15
13683,10,역시 신라면이 최고,2021-07-15
13684,10,날씨가 덥지만 장마철에 끓여먹으면 꿀맛이예요~,2021-07-13
13685,10,라면은 생필품이라 미리 구매합니다,2021-07-12
13686,10,오랫만에 신라면으로 돌아왔습니다.,2021-07-12
13687,10,잘 먹었어요  . .,2021-07-10
13688,10,우리집 비상식량이예요,2021-07-10
13689,10,틈새와 같이 신세로 먹어요.,2021-07-10
13690,10,자주이용합니다맛있어요,2024-10-02
13691,10,감사합니다 많이 파세요,2024-10-02
13692,10,"항상구매하던 상품이예요
맛있어서 전 이것만 먹어요!! 
",2024-10-02
13693,10,정확한 배송 감사합니다,2024-10-02
13694,10,맛있어요ㅡ잘샀어요~!,2024-10-02
13695,10,신라면은 항상 맛있어요,2024-10-02
13696,10,라면은 신라면이지요.,2024-10-02
13697,10,늘 먹는 라면 항상 재구매,2024-10-02
13698,10,농심 신라면 필수템,2024-10-02
13699,10,항상 쟁여두고 쓰는 제품입니다,2024-10-02
13700,10,라면의 기본은 신라면이죠,2024-10-03
13701,10,오랜만에 찬바람나서 구매,2024-10-03
13702,10,좋아요 잘받았습니다,2024-10-03
13703,10,"항상 주문하는 제품이라 좋습니다 
",2024-10-03
13704,10,좋아요 ㅎㅎ 좋아요,2024-10-03
13705,10,좋아요 ㅎㅎ 좋아요,2024-10-03
13706,10,좋아요 ㅎㅎ 좋아요,2024-10-03
13707,10,맛잇고 저렴하게 잘삿어요,2024-10-03
13708,10,라면은 역시 신라면 이죠,2024-10-03
13709,10,주기적으로 구입하는 상품입니다,2024-10-03
13710,10,제일무난한라면이예요,2024-09-13
13711,10,우리가족은 신라면만 먹어요.,2024-09-13
13712,10,항상 주문하는 상품입니다.,2024-09-13
13713,10,남편이 좋이해서 구매했습니다.,2024-09-13
13714,10,너무아묘ㅣ아맛잇어요,2024-09-13
13715,10,빠른배송 감사합니다,2024-09-13
13716,10,맛 있게 잘 먹었습니다,2024-09-13
13717,10,매번 구매하는 제품 입니다,2024-09-13
13718,10,굿굿굿 좋아요!!!,2024-09-13
13719,10,늘 먹는거에요 맛좋아요.,2024-09-13
13720,10,좋아요 좋아요 좋아요,2024-10-12
13721,10,할인해서 여러봉 구매했어요,2024-10-12
13722,10,잘받았습니다 감사합니다,2024-09-30
13723,10,"빠른 배송, 저렴한 가격",2024-09-30
13724,10,맛있어요 항상 사둬요,2024-09-30
13725,10,매번 구매합니다 맛있어요,2024-09-30
13726,10,가격 좋고 맛있어요,2024-09-30
13727,10,가성비 좋은 상품이네요,2024-09-30
13728,10,매번 먹어요 맛나요 간편해요,2024-09-30
13729,10,"자주 사먹는 라면입니다.
맛있어요",2024-09-30
13730,10,항상 잘 먹고있습니다,2024-10-06
13731,10,항상 애용하는 제품입니다,2024-10-06
13732,10,역시 구매하길 잘했어요 너무너무 편해요 재구매 의사 있음,2024-10-06
13733,10,상품 배송 잘 받았어요,2024-10-06
13734,10,좋아요 좋아요 좋아요 ,2024-10-05
13735,10,늘 주문하는 품목이지요.,2024-10-05
13736,10,항상 이용하는 제품입니다. 많이 파세요,2024-10-05
13737,10,클래식은 영원한 법이지요,2024-10-05
13738,10,라면 할인해서 샀어요. 쟁여놔요,2024-10-05
13739,10,맛있어서 매번 구매하는 제품,2024-10-05
13740,10,언제나 신라면  좋아요,2024-04-08
13741,10,누구나 아는 맛 빠뜨리지 않고 구매 합니다,2024-04-07
13742,10,맛있어요 맛있어요 맛있어요,2024-04-07
13743,10,잘받았어요 저렴한가격에 잘구매했어요,2024-04-06
13744,10,"라면은 신라면
세일할때 쟁여요",2024-04-06
13745,10,배송 빨라요 만족합니다,2024-04-05
13746,10,늘먹던거. 행사때 또 쟁였어요,2024-04-04
13747,10,빠르게 잘 받았습니당 ~,2024-04-04
13748,10,얼큰하니 시원한건 신라면이죠.,2024-04-04
13749,10,늘 믿고 먹는 농심 제품 신라면이 질리지않고 제일 맛있어요,2024-04-04
13750,10,양이 많고 맛있습니다.,2024-10-02
13751,10,배송 빠르고 좋아요!!,2024-10-02
13752,10,좋아요 좋아요 좋아요,2024-10-02
13753,10,가성비대비 만족하는상품입니다.,2024-10-02
13754,10,신라면  항상 맛있어요,2024-09-27
13755,10,좋은 제품 저렴하게 구매할수 있어 좋아요,2024-09-27
13756,10,문앞까지 배송해주셔서 감사합니다,2024-09-27
13757,10,잘받았어요 감사합니다,2024-09-27
13758,10,자주 구매합니다..,2024-09-27
13759,10,항상 구입 하고 있습니다.,2024-09-27
13760,10,자주 구입하는 제품입니다!!,2024-06-04
13761,10,라면도 신라면이 좋은데..,2024-06-04
13762,10,자주 구매해요 맛있어요,2024-06-03
13763,10,맘에듭니다 감사합니다,2024-06-03
13764,10,무조건 신라면ㅎㅎ 맛있어요,2024-06-03
13765,10,늘 재구매하는 신라면이에요,2024-06-03
13766,10,신라면 얼큰하고 넘 맛있어요,2024-06-01
13767,10,배송이 빨라서 좋아요,2024-05-31
13768,10,잘받았습니다 ㅇ.ㅇㅋ,2024-05-30
13769,10,자주 구입합니다. 맛있습니다,2024-05-30
13770,10,안전하게 잘 도착했습니다,2024-10-10
13771,10,재구매원해요 만족해요,2024-10-10
13772,10,자주먹게되네요. ㅠㅠ,2024-10-10
13773,10,좋은상품감사합니다~,2024-10-10
13774,10,잘먹겠습니다 감사합니다,2024-10-10
13775,10,좋은금액에 배송도 빠르네요.,2024-10-09
13776,10,맛있어요. 재구매 할거 같아요.,2024-10-09
13777,10,깔끔하게 맛있는 맛,2024-10-09
13778,10,기본으로 구비하는 라면이죠,2024-10-09
13779,10,저렴하게 구매했어요,2024-10-09
13780,10,빠른배송 감사합니다!!,2024-06-11
13781,10,배송도 빠르고 좋아요 강력추천합니다,2024-06-10
13782,10,잘 받았습니다~~^^,2024-06-10
13783,10,라면은 신라면이 최고,2024-06-09
13784,10,항상 먹는 제품이에요~ 맛있어요~,2024-06-09
13785,10,클래식은 영원하다..!,2024-06-08
13786,10,맛있고 유통기한 넉넉하니 좋아요,2024-06-09
13787,10,농심 신라면  맛있어요,2024-06-08
13788,10,"어묵 청양고추 넣고 더 얼큰하게 먹으면
해장라면으로도 좋아요",2024-06-08
13789,10,자주 구매를 하긴하지만 그닥 그저그저 그렇네요,2024-06-07
13790,10,"쓱배송좋아요~ 가는시간 아낄수있고
꼼꼼히 배송잘해주세요~~~
물건 가격비교하기도 편리하구용♡♡",2024-09-01
13791,10,"항상 이용하는 간식입니다. 
누구나가 즐길수 있어서 좋고 사이즈도 양도 모두 만족하는 상품입니다.",2024-09-01
13792,10,이마트몰 자주 이용하고 있어요. 상품 품질 믿을 수 있고 배송도 빠르고 시간 정확해서 넘 만족합니다. ,2024-08-26
13793,10,가끔 눅눅한면이 올때도 있는데 이번엔 바삭하고 신선해서 그냥 부숴먹기도 했어요. 맛있습니다.,2024-08-25
13794,8,신라면은 평점 5.만점인데 배송이 별로라서 별 하나 뺌 이마트는 배송 시스템을 바꾸지 않으면 절대 쿠팡을 이길 수 없어요,2024-08-19
13795,10,항상 쓰배송으로 편하게 주문해요 카드할인테 쿠폰까지하면 공산품은 저렴하게 구입하는거 같아요,2024-08-07
13796,10,"역시 한국인은 신라면이죠?
라면 맛이야 다들 아시듯이 매콤하고 맛있습니다
할인을 더 하면 좋겠어요~",2024-08-07
13797,10,"요즘 라면 종류 참 많은데
왜 라면 회사들은 군복무 했던 사람들을 위한
뽀글이 전용 라면을 출시 안하는 걸까요?ㅎ",2024-07-28
13798,10,"배송 시간맞춰 깔끔하게 포장되어 잘도착했어요
신라면은 언제나 다들 잘먹는 스테디네요 맛있어요",2024-07-23
13799,10,"항상 즐겨 찾는 품목입니다.  가격도  행사를 해서 그러지 
평소보다 저렴하게 구한거 같네요. ",2024-07-22
13800,10,맵고 맛나요 ㅋㅋ강추,2024-04-22
13801,10,늘 주문해서 먹고 있어요~^^,2024-04-22
13802,10,배송 상태 너무 좋아요,2024-04-22
13803,10,빠른배송 꼼꼼한포장 착한가격까지 감사합니다,2024-04-22
13804,10,신라면 할인가에 잘 샀네요 잘 먹을게요,2024-04-22
13805,10,역시 라면은 신라면인거 같아요,2024-04-21
13806,10,역시 신라면이지 짱,2024-04-21
13807,10,저렴하게 구매해서 좋아요,2024-04-20
13808,10,"라면 중에 잴 맛있어요 
항상 구입해서 먹고 있어요 적극적으로 추천합니다",2024-04-20
13809,10,항상 재구매 잘 받았어요,2024-04-20
13810,10,맵부심. 맛있다. 또 먹자.,2024-04-06
13811,10,"두말하면잔소리
너무맛나요",2024-04-06
13812,10,늘 먹는 제품이라 재구매했어요. 맛있어요.,2024-04-06
13813,10,자주 구매하킄 상품입니다,2024-04-05
13814,10,자주 구매하는 제품입니다,2024-04-05
13815,10,괜찮은거 같아요 맛있어요,2024-04-05
13816,10,유통기한 9월 이후 길어요. 1개 추가로 잘 샀어요.,2024-04-04
13817,10,상품이 마음에 들어요.,2024-04-04
13818,8,오랫만에구입신라면을,2025-01-02
13819,8,역시 한국인의 입맛에는 신라면!!,2025-01-02
13820,10,최애라면굿입니다 굿입니다,2024-10-01
13821,10,항상 구입하는 라면이에요. 언제 먹어도 맛있어요.,2024-10-01
13822,10,상품  배송만족합니다,2024-10-01
13823,10,아들 자취방에 보냈어요,2024-10-01
13824,10,상품  배송만족합니다,2024-10-01
13825,10,잘받았습니다 감사합니다,2024-10-01
13826,10,자주 주문해요. 만족해요,2024-10-01
13827,10,자주 구매합니다 맛있어요,2024-10-01
13828,10,빠른 배송 만족합니다 저렴하게 잘 구매해서 더 만족합니다,2024-10-01
13829,10,라면은.농심 신라면,2024-10-01
13830,8,언제나 즐겨 찾아 구매하고 있는 가성비 좋은 제품입니디.,2025-01-07
13831,8,무난하고 괜찮아요.,2025-01-06
13832,8,저렴하게잘샀습니다요,2025-01-06
13833,8,"포장배송상태좋아요 
맛있어요",2025-01-05
13834,8,잘 받았습니다 또 구매할깨요,2025-01-05
13835,8,아이들이 좋아해서 이제품만 구입함,2025-01-04
13836,8,항상 주문하게 만드는 마성의 맛,2025-01-04
13837,8,항상 먹는 제품이고 유통기한6개월 남았네요,2025-01-04
13838,8,신라면 예전만 못하지만 괜찮네요.,2025-01-04
13839,8,자주 구매하는 신라면,2025-01-03
13840,10,질리지 않아요 맛있어요,2024-09-30
13841,10,라면은 필수 쟁여템,2024-09-30
13842,10,10%할인가격이라 맘에 들어요,2024-09-30
13843,10,배송도 빠르고 품질도 좋아요,2024-09-30
13844,10,배송도 빠르고 품질도 좋아요,2024-09-30
13845,10,좋아요..^^ 좋아요.^^ 좋아용..^^,2024-09-30
13846,10,토마토라면 해먹으려고 토마토주스와 신라면 샀어요. 해먹으니 맛나요~,2024-09-30
13847,10,좋아요 좋아요 좋아요 좋아요,2024-09-30
13848,10,칼칼한 신라면이 최고죠,2024-09-30
13849,10,저렴하게 잘 구입했어요,2024-09-30
13850,10,최고입니다 많이파세요,2025-01-13
13851,10,신라면만 먹게 되네요.,2025-01-13
13852,10,늘 애용하는 제품 입니다.,2025-01-13
13853,10,신라면 매우면서 맛있어요,2025-01-13
13854,10,좋아요  좋아요  좋아요,2025-01-13
13855,10,신라면 맛있어요   아주,2025-01-13
13856,10,좋습니다 좋습니다 좋습니다,2025-01-13
13857,10,늘 익숙한 맛인 신라면입니다,2025-01-13
13858,10,좋아요 맛있어요 잘샀어요,2025-01-13
13859,10,항상 애용하는 제품입니다,2025-01-13
13860,10,누구나 아는 맛!!그게 맛있는거,2024-09-27
13861,10,다다익선 할인해서 좋아요~,2024-09-27
13862,10,매콤하니 맛있어서 자주구매해요!,2024-09-26
13863,10,오랜만에 시켜 봤는데 맛있네요,2024-09-26
13864,10,맛있어요 다음에 또 구매예정이요,2024-09-26
13865,10,잘 받았습니다 좋아요,2024-09-26
13866,10,조아요조아요 조아요 조아요,2024-09-26
13867,10,텍스트/사진/영상을 추가 등록하면 SSG,2024-09-26
13868,10,좋아요 잘 시켜먹고 있어요^^,2024-09-26
13869,10,좋아요좋아요 강추합니다강추합니다,2024-09-26
13870,10,이번에 주문한 라면중 신라면은 내 취향,2024-05-01
13871,10,자주구매하는상품이예요,2024-05-01
13872,10,"그대 자신의 영혼을 탐구하라.다른 누구에게도 의지하지 말고 오직 그대 혼자의 힘으로 하라. 그대의 여정에 다른 이들이 끼어들지 못하게 하라. 이 길은 그대만의 길이요, 그대 혼자 가야할 길임을 명심하라. 비록 다른 이들과 함께 걸을 수는 있으나 다른 그 어느 누구도 그대가 선택한 길을 대신 가줄 수 없음을 알라.
-인디언 속담",2024-05-01
13873,10,늘 즐겨먹는제품입니다,2024-04-30
13874,10,역시나 신라면 너무 맛있어서 또,2024-04-30
13875,10,신라면 신라면 신라면 최고예요,2024-04-30
13876,10,넉넉히 준비했어요 저렴해료,2024-04-30
13877,10,한국인의 매운맛 역시 농심 신라면.,2024-04-30
13878,10,잘받았습니다 감사합니다,2024-04-29
13879,10,싸게 잘 샀어요 만족해요,2024-04-29
13880,10,끓여먹어도 맛있고 그냥 먹어도 맛나요!,2024-09-28
13881,10,시원하고 맛있어요 맛있어요,2024-09-28
13882,10,가끔 구매하는 상품이에요!,2024-10-01
13883,10,항상주문하는제품이네요 좋아요,2024-10-01
13884,10,늘 즐겨주문하는 상품입니다.,2024-10-01
13885,10,"배송빨랐고 저렴하게 잘샀습니다
재구매의사 있습니다",2024-10-01
13886,10,신라면 운 기본라면 짱이네요,2024-10-01
13887,10,항상 구입해요 좋아요 맛있어요,2024-10-01
13888,10,저렴히 구입했습니다.,2024-10-01
13889,10,"최고에요♥️ 좋아요♥️
다음에도 또 구매하고 싶어요~!!",2024-10-01
13890,10,빠른배송 감사합니다 맛있어요,2024-05-27
13891,10,남편이 젤 좋아하는 라면이라 자주 구매해요~,2024-05-27
13892,10,재구매 예정입니다.,2024-05-27
13893,10,11월 21일 유통기한으로 잘 받았습니다,2024-05-27
13894,10,신라면 말해뭐해용 맛있어요,2024-05-27
13895,10,국물 라면은 신라면이 젤 맛있는것 같아요,2024-05-26
13896,10,"유통기한 24년 10월까지 넉넉합니다.
배송 포장 만족합니다.",2024-05-25
13897,10,배송빠르고 싸게 잘샀어요.,2024-05-25
13898,10,라면은 신라면이 최고입니다.,2024-05-25
